Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,hospitalizations per day,Mortality rate,Daily mortality rate
NU,2020-08-24,0,0,0,0,0,0,0.0,0.0
BC,2020-08-24,5199,61,203,1,18,5,3.905,1.639
PE,2020-08-24,44,0,0,0,0,0,0.0,0.0
NT,2020-08-24,5,0,0,0,0,0,0.0,0.0
AB,2020-08-24,12988,73,235,7,45,2,1.809,9.589
NL,2020-08-24,268,0,3,0,0,0,1.119,0.0
NS,2020-08-24,1080,0,65,0,0,0,6.019,0.0
NB,2020-08-24,189,0,2,0,0,0,1.058,0.0
SK,2020-08-24,1602,2,22,0,5,0,1.373,0.0
NS,2020-08-25,1080,0,65,0,0,0,6.019,0.0
BC,2020-08-25,5244,45,203,0,22,4,3.871,0.0
MB,2020-08-25,1028,28,13,0,7,1,1.265,0.0
NL,2020-08-25,268,0,3,0,0,0,1.119,0.0
YT,2020-08-25,19,0,0,0,0,0,0.0,0.0
NT,2020-08-25,5,0,0,0,0,0,0.0,0.0
AB,2020-08-25,13113,125,235,0,46,1,1.792,0.0
NU,2020-08-25,0,0,0,0,0,0,0.0,0.0
QC,2020-08-25,54493,54,5774,2,118,3,10.596,3.704
NB,2020-08-25,190,1,2,0,0,0,1.053,0.0
PE,2020-08-25,44,0,0,0,0,0,0.0,0.0
PE,2020-08-26,44,0,0,0,0,0,0.0,0.0
NL,2020-08-26,268,0,3,0,0,0,1.119,0.0
AB,2020-08-26,13217,104,237,2,48,2,1.793,1.923
ON,2020-08-26,41860,131,2899,0,44,4,6.925,0.0
NU,2020-08-26,0,0,0,0,0,0,0.0,0.0
NB,2020-08-26,190,0,2,0,0,0,1.053,0.0
MB,2020-08-26,1054,26,13,0,8,1,1.233,0.0
YT,2020-08-26,19,0,0,0,0,0,0.0,0.0
NS,2020-08-26,1081,1,65,0,0,0,6.013,0.0
NT,2020-08-26,5,0,0,0,0,0,0.0,0.0
ON,2020-08-27,42010,150,2900,1,48,4,6.903,0.667
QC,2020-08-27,54749,130,5775,1,115,9,10.548,0.769
NL,2020-08-27,268,0,3,0,0,0,1.119,0.0
BC,2020-08-27,5453,110,204,1,22,1,3.741,0.909
PE,2020-08-27,44,0,0,0,0,0,0.0,0.0
NU,2020-08-27,0,0,0,0,0,0,0.0,0.0
SK,2020-08-27,1609,5,24,0,3,0,1.492,0.0
AB,2020-08-27,13370,153,237,0,49,1,1.773,0.0
YT,2020-08-27,19,0,0,0,0,0,0.0,0.0
NB,2020-08-27,190,0,2,0,0,0,1.053,0.0
NS,2020-08-27,1081,0,65,0,0,0,6.013,0.0
NT,2020-08-27,5,0,0,0,0,0,0.0,0.0
NL,2020-08-28,269,1,3,0,0,0,1.115,0.0
QC,2020-08-28,54853,104,5775,0,117,2,10.528,0.0
NS,2020-08-28,1083,2,65,0,0,0,6.002,0.0
PE,2020-08-28,44,0,0,0,0,0,0.0,0.0
NB,2020-08-28,191,1,2,0,0,0,1.047,0.0
ON,2020-08-28,42130,120,2900,0,62,14,6.883,0.0
BC,2020-08-28,5559,106,204,0,23,1,3.67,0.0
NT,2020-08-28,5,0,0,0,0,0,0.0,0.0
YT,2020-08-28,19,0,0,0,0,0,0.0,0.0
SK,2020-08-28,1611,2,24,0,3,0,1.49,0.0
NU,2020-08-28,0,0,0,0,0,0,0.0,0.0
NB,2020-08-29,191,0,2,0,0,0,1.047,0.0
YT,2020-08-29,19,0,0,0,0,0,0.0,0.0
AB,2020-08-29,13693,181,237,0,44,0,1.731,0.0
SK,2020-08-29,1615,4,24,0,3,0,1.486,0.0
BC,2020-08-29,5664,105,204,0,23,0,3.602,0.0
NS,2020-08-29,1083,0,65,0,0,0,6.002,0.0
QC,2020-08-29,54984,131,5781,6,117,0,10.514,4.58
NL,2020-08-29,269,0,3,0,0,0,1.115,0.0
PE,2020-08-29,44,0,0,0,0,0,0.0,0.0
NT,2020-08-29,5,0,0,0,0,0,0.0,0.0
MB,2020-08-29,1161,47,14,0,5,0,1.206,0.0
NU,2020-08-29,0,0,0,0,0,0,0.0,0.0
SK,2020-08-30,1615,0,24,0,3,0,1.486,0.0
BC,2020-08-30,5750,86,204,0,23,0,3.548,0.0
NT,2020-08-30,5,0,0,0,0,0,0.0,0.0
NU,2020-08-30,0,0,0,0,0,0,0.0,0.0
NB,2020-08-30,191,0,2,0,0,0,1.047,0.0
NS,2020-08-30,1083,0,65,0,0,0,6.002,0.0
PE,2020-08-30,44,0,0,0,0,0,0.0,0.0
YT,2020-08-30,19,0,0,0,0,0,0.0,0.0
MB,2020-08-30,1197,36,14,0,5,0,1.17,0.0
AB,2020-08-30,13802,109,239,2,44,0,1.732,1.835
NL,2020-08-30,269,0,3,0,0,0,1.115,0.0
NB,2020-08-31,191,0,2,0,0,0,1.047,0.0
YT,2020-08-31,19,0,0,0,0,0,0.0,0.0
BC,2020-08-31,5810,60,208,4,28,5,3.58,6.667
SK,2020-08-31,1619,4,24,0,3,0,1.482,0.0
AB,2020-08-31,13954,152,241,2,44,0,1.727,1.316
NL,2020-08-31,269,0,3,0,0,0,1.115,0.0
NU,2020-08-31,0,0,0,0,0,0,0.0,0.0
NS,2020-08-31,1085,2,65,0,0,0,5.991,0.0
NT,2020-08-31,5,0,0,0,0,0,0.0,0.0
MB,2020-08-31,1222,25,14,0,11,6,1.146,0.0
PE,2020-08-31,44,0,0,0,0,0,0.0,0.0
NB,2020-09-01,191,0,2,0,0,0,1.047,0.0
SK,2020-09-01,1622,3,24,0,3,0,1.48,0.0
NL,2020-09-01,269,0,3,0,0,0,1.115,0.0
AB,2020-09-01,14063,109,242,1,50,6,1.721,0.917
NS,2020-09-01,1085,0,65,0,0,0,5.991,0.0
BC,2020-09-01,5908,98,209,1,31,3,3.538,1.02
PE,2020-09-01,44,0,0,0,0,0,0.0,0.0
NU,2020-09-01,0,0,0,0,0,0,0.0,0.0
NT,2020-09-01,5,0,0,0,0,0,0.0,0.0
MB,2020-09-01,1240,18,14,0,14,3,1.129,0.0
ON,2020-09-01,42618,123,2903,2,65,16,6.812,1.626
YT,2020-09-01,19,0,0,0,0,0,0.0,0.0
PE,2020-09-02,44,0,0,0,0,0,0.0,0.0
NU,2020-09-02,0,0,0,0,0,0,0.0,0.0
NL,2020-09-02,269,0,3,0,0,0,1.115,0.0
AB,2020-09-02,14195,132,242,0,50,0,1.705,0.0
YT,2020-09-02,19,0,0,0,0,0,0.0,0.0
BC,2020-09-02,5989,81,209,0,33,2,3.49,0.0
NB,2020-09-02,192,1,2,0,0,0,1.042,0.0
NS,2020-09-02,1085,0,65,0,0,0,5.991,0.0
MB,2020-09-02,1247,7,15,1,14,0,1.203,14.286
NT,2020-09-02,5,0,0,0,0,0,0.0,0.0
NL,2020-09-03,269,0,3,0,0,0,1.115,0.0
NB,2020-09-03,192,0,2,0,0,0,1.042,0.0
NU,2020-09-03,0,0,0,0,0,0,0.0,0.0
NT,2020-09-03,5,0,0,0,0,0,0.0,0.0
PE,2020-09-03,46,2,0,0,0,0,0.0,0.0
YT,2020-09-03,19,0,0,0,0,0,0.0,0.0
BC,2020-09-03,6139,150,210,1,34,1,3.421,0.667
ON,2020-09-03,42913,169,2904,1,60,0,6.767,0.592
SK,2020-09-03,1634,10,24,0,2,0,1.469,0.0
NS,2020-09-03,1085,0,65,0,0,0,5.991,0.0
YT,2020-09-04,19,0,0,0,0,0,0.0,0.0
ON,2020-09-04,43068,155,2904,0,66,6,6.743,0.0
PE,2020-09-04,47,1,0,0,0,0,0.0,0.0
NL,2020-09-04,269,0,3,0,0,0,1.115,0.0
AB,2020-09-04,14521,169,242,0,47,1,1.667,0.0
NT,2020-09-04,5,0,0,0,0,0,0.0,0.0
QC,2020-09-04,55925,218,5788,2,99,2,10.35,0.917
NS,2020-09-04,1085,0,65,0,0,0,5.991,0.0
SK,2020-09-04,1638,4,24,0,3,1,1.465,0.0
NU,2020-09-04,0,0,0,0,0,0,0.0,0.0
NB,2020-09-04,192,0,2,0,0,0,1.042,0.0
NL,2020-09-05,270,1,3,0,0,0,1.111,0.0
AB,2020-09-05,14689,168,242,0,47,0,1.647,0.0
NT,2020-09-05,5,0,0,0,0,0,0.0,0.0
MB,2020-09-05,1309,33,16,0,13,2,1.222,0.0
NU,2020-09-05,0,0,0,0,0,0,0.0,0.0
NS,2020-09-05,1085,0,65,0,0,0,5.991,0.0
BC,2020-09-05,6373,109,211,0,31,0,3.311,0.0
PE,2020-09-05,47,0,0,0,0,0,0.0,0.0
YT,2020-09-05,19,0,0,0,0,0,0.0,0.0
NB,2020-09-05,192,0,2,0,0,0,1.042,0.0
NU,2020-09-06,0,0,0,0,0,0,0.0,0.0
NL,2020-09-06,270,0,3,0,0,0,1.111,0.0
QC,2020-09-06,56346,220,5789,1,99,8,10.274,0.455
PE,2020-09-06,47,0,0,0,0,0,0.0,0.0
AB,2020-09-06,14823,134,242,0,47,0,1.633,0.0
YT,2020-09-06,19,0,0,0,0,0,0.0,0.0
NS,2020-09-06,1085,0,65,0,0,0,5.991,0.0
NT,2020-09-06,5,0,0,0,0,0,0.0,0.0
NB,2020-09-06,192,0,2,0,0,0,1.042,0.0
BC,2020-09-06,6484,111,211,0,31,0,3.254,0.0
MB,2020-09-06,1325,16,16,0,13,0,1.208,0.0
YT,2020-09-07,19,0,0,0,0,0,0.0,0.0
NU,2020-09-07,0,0,0,0,0,0,0.0,0.0
NT,2020-09-07,5,0,0,0,0,0,0.0,0.0
NL,2020-09-07,270,0,3,0,0,0,1.111,0.0
QC,2020-09-07,56539,193,5789,0,102,3,10.239,0.0
NB,2020-09-07,192,0,2,0,0,0,1.042,0.0
BC,2020-09-07,6576,92,211,0,31,0,3.209,0.0
ON,2020-09-07,43583,174,2907,2,55,3,6.67,1.149
SK,2020-09-07,1662,11,24,0,1,0,1.444,0.0
AB,2020-09-07,14970,147,247,5,47,0,1.65,3.401
PE,2020-09-07,51,4,0,0,0,0,0.0,0.0
NS,2020-09-07,1086,1,65,0,0,0,5.985,0.0
MB,2020-09-07,1341,16,16,0,13,0,1.193,0.0
BC,2020-09-08,6690,114,213,2,32,1,3.184,1.754
YT,2020-09-08,19,0,0,0,0,0,0.0,0.0
NL,2020-09-08,270,0,3,0,0,0,1.111,0.0
NS,2020-09-08,1086,0,65,0,0,0,5.985,0.0
NB,2020-09-08,192,0,2,0,0,0,1.042,0.0
QC,2020-09-08,56689,150,5791,2,102,0,10.215,1.333
NU,2020-09-08,0,0,0,0,0,0,0.0,0.0
MB,2020-09-08,1351,10,16,0,13,0,1.184,0.0
NT,2020-09-08,5,0,0,0,0,0,0.0,0.0
SK,2020-09-08,1669,7,24,0,1,0,1.438,0.0
PE,2020-09-08,53,2,0,0,0,0,0.0,0.0
NU,2020-09-09,0,0,0,0,0,0,0.0,0.0
NS,2020-09-09,1086,0,65,0,0,0,5.985,0.0
ON,2020-09-09,43958,194,2907,0,55,1,6.613,0.0
NB,2020-09-09,192,0,2,0,0,0,1.042,0.0
BC,2020-09-09,6812,122,213,0,37,5,3.127,0.0
NL,2020-09-09,270,0,3,0,0,0,1.111,0.0
SK,2020-09-09,1670,1,24,0,1,0,1.437,0.0
YT,2020-09-09,19,0,0,0,0,0,0.0,0.0
AB,2020-09-09,15180,113,253,5,45,0,1.667,4.425
QC,2020-09-09,56896,207,5791,0,110,8,10.178,0.0
NT,2020-09-09,5,0,0,0,0,0,0.0,0.0
PE,2020-09-09,55,2,0,0,0,0,0.0,0.0
NB,2020-09-10,193,1,2,0,0,0,1.036,0.0
BC,2020-09-10,6933,121,213,0,42,5,3.072,0.0
YT,2020-09-10,19,0,0,0,0,0,0.0,0.0
NS,2020-09-10,1086,0,65,0,0,0,5.985,0.0
NT,2020-09-10,5,0,0,0,0,0,0.0,0.0
SK,2020-09-10,1676,6,24,0,1,0,1.432,0.0
NL,2020-09-10,270,0,3,0,0,0,1.111,0.0
NU,2020-09-10,0,0,0,0,0,0,0.0,0.0
PE,2020-09-10,55,0,0,0,0,0,0.0,0.0
QC,2020-09-10,57145,249,5795,4,116,6,10.141,1.606
NS,2020-09-11,1086,0,65,0,0,0,5.985,0.0
NT,2020-09-11,5,0,0,0,0,0,0.0,0.0
PE,2020-09-11,55,0,0,0,0,0,0.0,0.0
SK,2020-09-11,1688,12,24,0,2,1,1.422,0.0
MB,2020-09-11,1396,15,16,0,12,1,1.146,0.0
NU,2020-09-11,0,0,0,0,0,0,0.0,0.0
YT,2020-09-11,19,0,0,0,0,0,0.0,0.0
NB,2020-09-11,193,0,2,0,0,0,1.036,0.0
NL,2020-09-11,270,0,3,0,0,0,1.111,0.0
QC,2020-09-11,57390,245,5796,1,120,4,10.099,0.408
BC,2020-09-11,7082,149,213,0,49,7,3.008,0.0
NB,2020-09-12,193,0,2,0,0,0,1.036,0.0
SK,2020-09-12,1709,21,24,0,2,0,1.404,0.0
AB,2020-09-12,15577,166,253,0,41,0,1.624,0.0
NT,2020-09-12,5,0,0,0,0,0,0.0,0.0
NS,2020-09-12,1086,0,65,0,0,0,5.985,0.0
QC,2020-09-12,57735,345,5796,0,122,2,10.039,0.0
MB,2020-09-12,1413,17,16,0,13,1,1.132,0.0
NL,2020-09-12,271,1,3,0,0,0,1.107,0.0
PE,2020-09-12,55,0,0,0,0,0,0.0,0.0
NU,2020-09-12,0,0,0,0,0,0,0.0,0.0
YT,2020-09-12,19,0,0,0,0,0,0.0,0.0
BC,2020-09-12,7184,102,213,0,49,0,2.965,0.0
BC,2020-09-13,7268,84,213,0,49,0,2.931,0.0
NL,2020-09-13,271,0,3,0,0,0,1.107,0.0
NB,2020-09-13,193,0,2,0,0,0,1.036,0.0
MB,2020-09-13,1433,20,16,0,15,2,1.117,0.0
YT,2020-09-13,19,0,0,0,0,0,0.0,0.0
NU,2020-09-13,0,0,0,0,0,0,0.0,0.0
NT,2020-09-13,5,0,0,0,0,0,0.0,0.0
PE,2020-09-13,55,0,0,0,0,0,0.0,0.0
AB,2020-09-13,15714,137,254,1,41,0,1.616,0.73
NS,2020-09-13,1086,0,65,0,0,0,5.985,0.0
SK,2020-09-13,1726,17,24,0,2,0,1.39,0.0
NT,2020-09-14,5,0,0,0,0,0,0.0,0.0
YT,2020-09-14,19,0,0,0,0,0,0.0,0.0
BC,2020-09-14,7350,82,219,6,58,9,2.98,7.317
SK,2020-09-14,1731,5,24,0,3,1,1.386,0.0
QC,2020-09-14,58352,286,5801,3,121,0,9.941,1.049
NS,2020-09-14,1086,0,65,0,0,0,5.985,0.0
PE,2020-09-14,55,0,0,0,0,0,0.0,0.0
ON,2020-09-14,45216,277,2915,2,47,8,6.447,0.722
NL,2020-09-14,271,0,3,0,0,0,1.107,0.0
NB,2020-09-14,194,1,2,0,0,0,1.031,0.0
NU,2020-09-14,0,0,0,0,0,0,0.0,0.0
MB,2020-09-15,1469,17,16,0,12,0,1.089,0.0
YT,2020-09-15,19,0,0,0,0,0,0.0,0.0
NT,2020-09-15,5,0,0,0,0,0,0.0,0.0
NB,2020-09-15,194,0,2,0,0,0,1.031,0.0
NS,2020-09-15,1086,0,65,0,0,0,5.985,0.0
BC,2020-09-15,7504,154,219,0,63,5,2.918,0.0
PE,2020-09-15,57,2,0,0,0,0,0.0,0.0
NL,2020-09-15,271,0,3,0,0,0,1.107,0.0
AB,2020-09-15,16007,170,254,0,39,2,1.587,0.0
NU,2020-09-15,0,0,0,0,0,0,0.0,0.0
QC,2020-09-15,58603,251,5805,4,130,9,9.906,1.594
ON,2020-09-15,45534,318,2916,1,47,0,6.404,0.314
SK,2020-09-15,1741,10,24,0,4,1,1.379,0.0
NU,2020-09-16,0,0,0,0,0,0,0.0,0.0
PE,2020-09-16,57,0,0,0,0,0,0.0,0.0
YT,2020-09-16,19,0,0,0,0,0,0.0,0.0
NT,2020-09-16,5,0,0,0,0,0,0.0,0.0
NB,2020-09-16,194,0,2,0,0,0,1.031,0.0
SK,2020-09-16,1751,10,24,0,4,0,1.371,0.0
NS,2020-09-16,1086,0,65,0,0,0,5.985,0.0
NL,2020-09-16,271,0,3,0,0,0,1.107,0.0
NS,2020-09-17,1086,0,65,0,0,0,5.985,0.0
NU,2020-09-17,0,0,0,0,0,0,0.0,0.0
QC,2020-09-17,59251,325,5811,3,133,6,9.807,0.923
MB,2020-09-17,1503,11,16,0,10,1,1.065,0.0
NL,2020-09-17,271,0,3,0,0,0,1.107,0.0
NB,2020-09-17,194,0,2,0,0,0,1.031,0.0
PE,2020-09-17,57,0,0,0,0,0,0.0,0.0
SK,2020-09-17,1757,6,24,0,5,1,1.366,0.0
AB,2020-09-17,16314,125,255,1,41,3,1.563,0.8
YT,2020-09-17,19,0,0,0,0,0,0.0,0.0
NT,2020-09-17,5,0,0,0,0,0,0.0,0.0
ON,2020-09-17,46298,429,2924,7,52,6,6.316,1.632
MB,2020-09-18,1543,40,16,0,11,1,1.037,0.0
NS,2020-09-18,1086,0,65,0,0,0,5.985,0.0
NB,2020-09-18,194,0,2,0,0,0,1.031,0.0
AB,2020-09-18,16451,137,255,0,44,3,1.55,0.0
YT,2020-09-18,19,0,0,0,0,0,0.0,0.0
NU,2020-09-18,0,0,0,0,0,0,0.0,0.0
ON,2020-09-18,46696,398,2925,1,58,6,6.264,0.251
NL,2020-09-18,272,1,3,0,0,0,1.103,0.0
SK,2020-09-18,1776,19,24,0,5,0,1.351,0.0
QC,2020-09-18,59610,359,5814,3,133,0,9.753,0.836
NT,2020-09-18,5,0,0,0,0,0,0.0,0.0
BC,2020-09-18,7926,130,223,3,59,2,2.814,2.308
PE,2020-09-18,57,0,0,0,0,0,0.0,0.0
PE,2020-09-19,57,0,0,0,0,0,0.0,0.0
NB,2020-09-19,194,0,2,0,0,0,1.031,0.0
YT,2020-09-19,19,0,0,0,0,0,0.0,0.0
NL,2020-09-19,272,0,3,0,0,0,1.103,0.0
NS,2020-09-19,1086,0,65,0,0,0,5.985,0.0
AB,2020-09-19,16571,120,255,0,44,0,1.539,0.0
ON,2020-09-19,47096,400,2927,2,64,6,6.215,0.5
SK,2020-09-19,1787,11,24,0,10,5,1.343,0.0
BC,2020-09-19,8034,108,223,0,59,0,2.776,0.0
NU,2020-09-19,0,0,0,0,0,0,0.0,0.0
NT,2020-09-19,5,0,0,0,0,0,0.0,0.0
NS,2020-09-20,1086,0,65,0,0,0,5.985,0.0
YT,2020-09-20,19,0,0,0,0,0,0.0,0.0
SK,2020-09-20,1807,20,24,0,10,0,1.328,0.0
NL,2020-09-20,272,0,3,0,0,0,1.103,0.0
PE,2020-09-20,57,0,0,0,0,0,0.0,0.0
NB,2020-09-20,194,0,2,0,0,0,1.031,0.0
BC,2020-09-20,8160,126,223,0,59,0,2.733,0.0
NT,2020-09-20,5,0,0,0,0,0,0.0,0.0
MB,2020-09-20,1589,29,16,0,11,1,1.007,0.0
NU,2020-09-20,0,0,0,0,0,0,0.0,0.0
AB,2020-09-20,16723,152,256,1,44,0,1.531,0.658
QC,2020-09-20,60555,449,5827,6,135,7,9.623,1.336
ON,2020-09-20,47497,401,2928,1,64,0,6.165,0.249
NS,2020-09-21,1086,0,65,0,0,0,5.985,0.0
QC,2020-09-21,61055,500,5829,2,145,10,9.547,0.4
PE,2020-09-21,57,0,0,0,0,0,0.0,0.0
SK,2020-09-21,1814,7,24,0,10,0,1.323,0.0
ON,2020-09-21,47884,387,2928,0,69,5,6.115,0.0
BC,2020-09-21,8258,98,227,4,60,1,2.749,4.082
YT,2020-09-21,19,0,0,0,0,0,0.0,0.0
AB,2020-09-21,16879,156,258,2,51,7,1.529,1.282
NL,2020-09-21,272,0,3,0,0,0,1.103,0.0
NU,2020-09-21,0,0,0,0,0,0,0.0,0.0
NB,2020-09-21,196,2,2,0,0,0,1.02,0.0
NT,2020-09-21,5,0,0,0,0,0,0.0,0.0
ON,2020-09-22,48257,373,2930,2,82,13,6.072,0.536
NB,2020-09-22,196,0,2,0,0,0,1.02,0.0
QC,2020-09-22,61561,506,5831,2,165,20,9.472,0.395
AB,2020-09-22,17007,128,260,2,51,0,1.529,1.562
BC,2020-09-22,8339,81,227,0,61,1,2.722,0.0
MB,2020-09-22,1635,24,19,1,8,0,1.162,4.167
NS,2020-09-22,1087,1,65,0,1,1,5.98,0.0
PE,2020-09-22,57,0,0,0,0,0,0.0,0.0
NL,2020-09-22,272,0,3,0,0,0,1.103,0.0
NU,2020-09-22,0,0,0,0,0,0,0.0,0.0
YT,2020-09-22,19,0,0,0,0,0,0.0,0.0
NT,2020-09-22,5,0,0,0,0,0,0.0,0.0
NB,2020-09-23,197,1,2,0,0,0,1.015,0.0
QC,2020-09-23,62096,535,5834,3,175,10,9.395,0.561
NU,2020-09-23,0,0,0,0,0,0,0.0,0.0
BC,2020-09-23,8487,148,227,0,62,1,2.675,0.0
ON,2020-09-23,48653,396,2931,1,88,6,6.024,0.253
MB,2020-09-23,1677,42,19,0,11,3,1.133,0.0
SK,2020-09-23,1830,6,24,0,9,0,1.311,0.0
AB,2020-09-23,17136,129,261,1,59,8,1.523,0.775
NS,2020-09-23,1087,0,65,0,1,0,5.98,0.0
YT,2020-09-23,19,0,0,0,0,0,0.0,0.0
PE,2020-09-23,58,1,0,0,0,0,0.0,0.0
NT,2020-09-23,5,0,0,0,0,0,0.0,0.0
NL,2020-09-23,272,0,3,0,0,0,1.103,0.0
NU,2020-09-24,0,0,0,0,0,0,0.0,0.0
YT,2020-09-24,19,0,0,0,0,0,0.0,0.0
PE,2020-09-24,58,0,0,0,0,0,0.0,0.0
NL,2020-09-24,272,0,3,0,0,0,1.103,0.0
NB,2020-09-24,199,2,2,0,0,0,1.005,0.0
ON,2020-09-24,49079,426,2934,3,88,0,5.978,0.704
MB,2020-09-24,1717,40,19,0,11,0,1.107,0.0
NS,2020-09-24,1087,0,65,0,1,0,5.98,0.0
QC,2020-09-24,62754,658,5838,4,184,9,9.303,0.608
NT,2020-09-24,5,0,0,0,0,0,0.0,0.0
NU,2020-09-25,0,0,0,0,0,0,0.0,0.0
MB,2020-09-25,1775,58,19,0,13,2,1.07,0.0
NS,2020-09-25,1087,0,65,0,1,0,5.98,0.0
SK,2020-09-25,1846,11,24,0,8,0,1.3,0.0
NT,2020-09-25,5,0,0,0,0,0,0.0,0.0
BC,2020-09-25,8665,98,230,1,62,1,2.654,1.02
NL,2020-09-25,272,0,3,0,0,0,1.103,0.0
QC,2020-09-25,63491,737,5844,6,199,15,9.204,0.814
NB,2020-09-25,200,1,2,0,0,0,1.0,0.0
YT,2020-09-25,20,1,0,0,0,0,0.0,0.0
PE,2020-09-25,58,0,0,0,0,0,0.0,0.0
ON,2020-09-25,49594,515,2937,3,89,1,5.922,0.583
PE,2020-09-26,58,0,0,0,0,0,0.0,0.0
NT,2020-09-26,5,0,0,0,0,0,0.0,0.0
NL,2020-09-26,272,0,3,0,0,0,1.103,0.0
SK,2020-09-26,1863,17,24,0,8,0,1.288,0.0
YT,2020-09-26,20,0,0,0,0,0,0.0,0.0
QC,2020-09-26,64278,787,5846,2,217,18,9.095,0.254
NU,2020-09-26,0,0,0,0,0,0,0.0,0.0
NS,2020-09-26,1087,0,65,0,1,0,5.98,0.0
NB,2020-09-26,200,0,2,0,0,0,1.0,0.0
AB,2020-09-26,17590,155,261,0,56,0,1.484,0.0
ON,2020-09-26,50218,624,2941,4,100,11,5.856,0.641
BC,2020-09-26,8781,116,230,0,62,0,2.619,0.0
YT,2020-09-27,20,0,0,0,0,0,0.0,0.0
NS,2020-09-27,1087,0,65,0,1,0,5.98,0.0
NB,2020-09-27,200,0,2,0,0,0,1.0,0.0
MB,2020-09-27,1883,42,20,1,13,1,1.062,2.381
NL,2020-09-27,273,1,3,0,0,0,1.099,0.0
PE,2020-09-27,58,0,0,0,0,0,0.0,0.0
NU,2020-09-27,0,0,0,0,0,0,0.0,0.0
ON,2020-09-27,50779,561,2943,2,111,11,5.796,0.357
NT,2020-09-27,5,0,0,0,0,0,0.0,0.0
AB,2020-09-27,17711,121,265,4,56,0,1.496,3.306
BC,2020-09-27,8869,88,230,0,62,0,2.593,0.0
PE,2020-09-28,58,0,0,0,0,0,0.0,0.0
BC,2020-09-28,8965,96,233,3,69,7,2.599,3.125
YT,2020-09-28,20,0,0,0,0,0,0.0,0.0
AB,2020-09-28,17838,127,266,1,63,7,1.491,0.787
NS,2020-09-28,1087,0,65,0,1,0,5.98,0.0
SK,2020-09-28,1892,14,24,0,8,1,1.268,0.0
NB,2020-09-28,200,0,2,0,0,0,1.0,0.0
NL,2020-09-28,273,0,3,0,0,0,1.099,0.0
NT,2020-09-28,5,0,0,0,0,0,0.0,0.0
ON,2020-09-28,51311,532,2945,2,128,17,5.74,0.376
NU,2020-09-28,0,0,0,0,0,0,0.0,0.0
MB,2020-09-28,1927,44,20,0,13,0,1.038,0.0
MB,2020-09-29,1962,35,20,0,14,1,1.019,0.0
NS,2020-09-29,1087,0,65,0,1,0,5.98,0.0
NL,2020-09-29,273,0,3,0,0,0,1.099,0.0
BC,2020-09-29,9075,110,234,1,69,0,2.579,0.909
NB,2020-09-29,200,0,2,0,0,0,1.0,0.0
NT,2020-09-29,5,0,0,0,0,0,0.0,0.0
ON,2020-09-29,51919,608,2952,7,138,10,5.686,1.151
PE,2020-09-29,59,1,0,0,0,0,0.0,0.0
AB,2020-09-29,18013,175,267,1,63,0,1.482,0.571
QC,2020-09-29,66944,869,5865,8,241,33,8.761,0.921
SK,2020-09-29,1899,7,24,0,8,0,1.264,0.0
YT,2020-09-29,20,0,0,0,0,0,0.0,0.0
NU,2020-09-29,0,0,0,0,0,0,0.0,0.0
YT,2020-09-30,20,0,0,0,0,0,0.0,0.0
QC,2020-09-30,67916,972,5874,9,252,11,8.649,0.926
NB,2020-09-30,200,0,2,0,0,0,1.0,0.0
ON,2020-09-30,52600,681,2953,1,151,13,5.614,0.147
SK,2020-09-30,1913,14,24,0,9,1,1.255,0.0
AB,2020-09-30,18167,154,269,2,64,1,1.481,1.299
NS,2020-09-30,1088,1,65,0,1,0,5.974,0.0
PE,2020-09-30,59,0,0,0,0,0,0.0,0.0
BC,2020-09-30,9194,119,234,0,72,3,2.545,0.0
NT,2020-09-30,5,0,0,0,0,0,0.0,0.0
NL,2020-09-30,274,1,3,0,0,0,1.095,0.0
NU,2020-09-30,0,0,0,0,0,0,0.0,0.0
AB,2020-10-01,18314,147,272,3,64,0,1.485,2.041
NU,2020-10-01,0,0,0,0,0,0,0.0,0.0
NL,2020-10-01,275,1,3,0,0,0,1.091,0.0
NS,2020-10-01,1088,0,65,0,1,0,5.974,0.0
NB,2020-10-01,200,0,2,0,0,0,1.0,0.0
NT,2020-10-01,5,0,0,0,0,0,0.0,0.0
QC,2020-10-01,68982,1066,5887,13,263,11,8.534,1.22
MB,2020-10-01,2033,33,21,0,15,2,1.033,0.0
PE,2020-10-01,59,0,0,0,0,0,0.0,0.0
ON,2020-10-01,53224,624,2959,6,162,11,5.56,0.962
YT,2020-10-01,20,0,0,0,0,0,0.0,0.0
NL,2020-10-02,275,0,3,0,0,0,1.091,0.0
MB,2020-10-02,2073,40,22,1,18,3,1.061,2.5
ON,2020-10-02,53899,675,2961,2,167,5,5.494,0.296
AB,2020-10-02,18536,222,272,0,64,0,1.467,0.0
PE,2020-10-02,59,0,0,0,0,0,0.0,0.0
NS,2020-10-02,1089,1,65,0,1,0,5.969,0.0
YT,2020-10-02,20,0,0,0,0,0,0.0,0.0
QC,2020-10-02,70094,1112,5897,10,285,22,8.413,0.899
NT,2020-10-02,5,0,0,0,0,0,0.0,0.0
NB,2020-10-02,200,0,2,0,0,0,1.0,0.0
NU,2020-10-02,0,0,0,0,0,0,0.0,0.0
NS,2020-10-03,1089,0,65,0,1,0,5.969,0.0
